,ID,Date,Company,Title,Location,Link
11,obRTBhJ+NlTWqr60J7TSvA==,2021-09-19,Shopee,Business Intelligence Associate ( BD Team),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-associate-bd-team-at-shopee-2756433751?refId=PQnXCgOkhH69MExFamgPEg%3D%3D&trackingId=obRTBhJ%2BNlTWqr60J7TSvA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card
12,caKKeg4AS6dE6tQ8jtKB7w==,2021-11-01,Movi Vietnam,"Senior Manager, Business Intelligence & Data Analytics - Risk Department","Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-manager-business-intelligence-data-analytics-risk-department-at-movi-vietnam-2773777869?refId=PQnXCgOkhH69MExFamgPEg%3D%3D&trackingId=caKKeg4AS6dE6tQ8jtKB7w%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card
13,4aK9YRz1IMDB/8mPc9n6Ig==,2021-09-19,Traveloka,Data Analyst (Pay Later - Vietnam),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analyst-pay-later-vietnam-at-traveloka-2756468900?refId=PQnXCgOkhH69MExFamgPEg%3D%3D&trackingId=4aK9YRz1IMDB%2F8mPc9n6Ig%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card
14,EwpU1KHPqDgGZFVesZkOBA==,2021-11-01,Wonder,Python Developer,Ho Chi Minh City Metropolitan Area,https://vn.linkedin.com/jobs/view/python-developer-at-wonder-2781363561?refId=PQnXCgOkhH69MExFamgPEg%3D%3D&trackingId=EwpU1KHPqDgGZFVesZkOBA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card
15,,2021-10-01,Mercedes-benz Vietnam Ltd.,"Manager, Data Strategist","Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/manager-data-strategist-at-mercedes-benz-vietnam-ltd-2741664106?refId=PQnXCgOkhH69MExFamgPEg%3D%3D&trackingId=W5NcWj%2F6uVuO49wFrlUWMw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card
16,HaGBKEAOq3EBpzCwGqmekw==,2021-10-08,One Arrow Consulting Vietnam,Data Scientist,"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/data-scientist-at-one-arrow-consulting-vietnam-2742327182?refId=PQnXCgOkhH69MExFamgPEg%3D%3D&trackingId=HaGBKEAOq3EBpzCwGqmekw%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card
17,,2021-10-28,.,Data Specialist,Vietnam,https://vn.linkedin.com/jobs/view/data-specialist-at--2769476568?refId=PQnXCgOkhH69MExFamgPEg%3D%3D&trackingId=BFyqj2E3hlkbLwHdbPJpGQ%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card
18,RKsL1jkWvjkIW00v40sJow==,2021-11-01,Epsilo,Data Engineer,Ho Chi Minh City Metropolitan Area,https://vn.linkedin.com/jobs/view/data-engineer-at-epsilo-2774500205?refId=PQnXCgOkhH69MExFamgPEg%3D%3D&trackingId=RKsL1jkWvjkIW00v40sJow%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card
19,wiaNvDDRtV3OJLgBrTvfEw==,2021-09-23,Katalon,Data Analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analyst-at-katalon-2731304761?refId=PQnXCgOkhH69MExFamgPEg%3D%3D&trackingId=wiaNvDDRtV3OJLgBrTvfEw%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card
20,pUxkruJoMJb2xiFu2s/DEQ==,2021-10-25,DatVietVAC Group Holdings,Data Analyst,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analyst-at-datvietvac-group-holdings-2772767452?refId=PQnXCgOkhH69MExFamgPEg%3D%3D&trackingId=pUxkruJoMJb2xiFu2s%2FDEQ%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card
21,in8rH934YJZkQIW9m0cvkA==,2021-09-19,Shopee,Data Analyst (Customer Service),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analyst-customer-service-at-shopee-2756436719?refId=PQnXCgOkhH69MExFamgPEg%3D%3D&trackingId=in8rH934YJZkQIW9m0cvkA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
22,jTqSjAf/0T+Wt1e4YpH/gw==,2021-10-18,Shopee,ShopeePay - Business Intelligence,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/shopeepay-business-intelligence-at-shopee-2754663826?refId=PQnXCgOkhH69MExFamgPEg%3D%3D&trackingId=jTqSjAf%2F0T%2BWt1e4YpH%2Fgw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card
23,UwICh4ZlJGREXjf82fHs0g==,2021-10-25,Pizza Hut Digital Ventures,Data Scientist (Open for remotely),"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-scientist-open-for-remotely-at-pizza-hut-digital-ventures-2766702216?refId=PQnXCgOkhH69MExFamgPEg%3D%3D&trackingId=UwICh4ZlJGREXjf82fHs0g%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card
